"Vehicle Vin","Vehicle Make","Vehicle Model","Vehicle Trim Level","Vehicle Transmission Type","Vehicle Drive Type","Vehicle Type","Vehicle Year","Stock Number","Interior Color","Exterior Color","Engine","Cylinders","Cost","Wholesale","Retail","Mileage","Purchase Date","Comments","Inventory Type","Certified Pre Owned","Image URL","Option List","Total Cost","Down Payment","YouTube URL","Location Code","Market Value","Retail2","Other Price/Cost","Weekly Payment","Monthly Payment","Payment Details","Fuel Type","Interior Material","MSRP"
"1FTFW1EV7AFD09143","FORD","F150","SUPERCREW","Automatic","4WD","Pick-Up","2010","4208","GRAY","RED","5.4L","8","ZERO","ZERO","    3750.00","107835","10/09/2024","Video Test Drive (The Nitty Gritty): https://youtu.be/CyQg3OJstr4     Just The Basics:     Good Tires Runs and Drives Well.   Good Suspension. Good Brakes.   Brand new tube and dipstick INSTALLED. Fresh oil change.  Power Steering A Little Tight-I'm assuming the rack or pump is getting worn  AC Doesn't blow cold    Odometer TMU (True Miles Unknown) according to auction (Likely 200K according to CarFax)","Used","No","https://cdn.frazerphotos.com/22489/22489_000004208_eiohg83.jpg|https://cdn.frazerphotos.com/22489/22489_000004208_u50z3rx.jpg|https://cdn.frazerphotos.com/22489/22489_000004208_2wlnxdf.jpg|https://cdn.frazerphotos.com/22489/22489_000004208_liqpsyo.jpg|https://cdn.frazerphotos.com/22489/22489_000004208_wf32vrk.jpg|https://cdn.frazerphotos.com/22489/22489_000004208_8k18zyo.jpg|https://cdn.frazerphotos.com/22489/22489_000004208_zbyy893.jpg|https://cdn.frazerphotos.com/22489/22489_4208_3932.jpg|https://cdn.frazerphotos.com/22489/22489_4208_3933.jpg|","Air Conditioning; Available; Power Steering; Tilt Wheel; AM/FM; AM/FM CD/MP3; Satellite; Immobilizer; Keyless Entry; Available; Dual Front Airbags; Side Airbags; Head Airbags; Rear Head Airbags; Active Seatbelts; Crew Cab; Regular Bed; All Wheel ABS; 1/2 Ton","ZERO","       0.00","https://youtu.be/CyQg3OJstr4?si=A4cOzKZXL-wkWm3-","0","   13263.00","    3750.00","     0","       0.00","       0.00","","Gasoline","","        "

"1G1PC5SB0E7186910","CHEVROLET","CRUZE","LT","Automatic","FWD","Sedan","2014","4354","","BLUE","1.4L","4","ZERO","ZERO","    2000.00","162459","11/19/2025","Video Test Drive URL (The Nitty Gritty): https://youtu.be/p6nQjJNlaf8        Just the Basics:        *Well.....It's a 1.4 Chevy Cruze and it runs and drives        *It has brand new bolts under the hood on the engine cover, so I'm assuming that someone already did the big job that these typically have and completed the timing and head gaskets. (According the computer, timing degrees are on par with specs).    *    Body has a few dings, but overall it's decent.     *Everything inside works (buttons, heat, windows, etc)        *Suspension seems good. Brakes are fine. Tires are okay.     *    Check engine light shows a couple exhaust codes and auction mentioned a couple others that haven't shown up. Check with me to see if any of this has materialized. Otherwise, I'm fairly impressed with it for what it is.","Used","No","https://cdn.frazerphotos.com/22489/22489_000004354_r3s662y.jpg|https://cdn.frazerphotos.com/22489/22489_000004354_9hjjcxs.jpg|https://cdn.frazerphotos.com/22489/22489_000004354_d9of55d.jpg|https://cdn.frazerphotos.com/22489/22489_000004354_e96duj2.jpg|https://cdn.frazerphotos.com/22489/22489_000004354_iju83kl.jpg|https://cdn.frazerphotos.com/22489/22489_000004354_wrl77w3.jpg|https://cdn.frazerphotos.com/22489/22489_000004354_kt26laf.jpg|https://cdn.frazerphotos.com/22489/22489_000004354_eug8f2s.jpg|https://cdn.frazerphotos.com/22489/22489_000004354_97xj620.jpg|https://cdn.frazerphotos.com/22489/22489_000004354_jg64ky7.jpg|https://cdn.frazerphotos.com/22489/22489_000004354_8vp9ygv.jpg|https://cdn.frazerphotos.com/22489/22489_4354_3967.jpg|https://cdn.frazerphotos.com/22489/22489_4354_3968.jpg|https://cdn.frazerphotos.com/22489/22489_000004354_ngvu3fi.jpg|","Long Conventional Cab","ZERO","       0.00","https://youtu.be/p6nQjJNlaf8","0","       0.00","    2000.00","     0","       0.00","       0.00","","Gasoline","","        "

"5NPEU46F36H029758","HYUNDAI","SONATA","GLS","Automatic","FWD","Sedan","2006","4359","TAN","MAROON","3.3L","6","ZERO","ZERO","    2500.00","188516","11/25/2025","Video Test Drive URL (The Nitty Gritty): https://youtu.be/hVdMhWeTrMA        Just the Basics:    *    Tires are all matching Cooper 45% tread    *    Oil change is current and not due until April '26    *    Runs and drives very well!    *    No check engine lights     *Heat, Heated Seats, Sunroof, Leather    *    Exhaust A LITTLE bit louder, No radio, Wiper fluid doesn't spray","Used","No","https://cdn.frazerphotos.com/22489/22489_000004359_xkv8ewe.jpg|https://cdn.frazerphotos.com/22489/22489_000004359_rqasngi.jpg|https://cdn.frazerphotos.com/22489/22489_000004359_q239ngj.jpg|https://cdn.frazerphotos.com/22489/22489_000004359_81lhogz.jpg|https://cdn.frazerphotos.com/22489/22489_000004359_pzhnko4.jpg|https://cdn.frazerphotos.com/22489/22489_000004359_4q4g8tx.jpg|https://cdn.frazerphotos.com/22489/22489_000004359_z6zfwxv.jpg|https://cdn.frazerphotos.com/22489/22489_000004359_lv4u9a3.jpg|https://cdn.frazerphotos.com/22489/22489_000004359_qix70on.jpg|https://cdn.frazerphotos.com/22489/22489_000004359_48gsrmc.jpg|https://cdn.frazerphotos.com/22489/22489_000004359_s11rn01.jpg|https://cdn.frazerphotos.com/22489/22489_000004359_ahoxz04.jpg|https://cdn.frazerphotos.com/22489/22489_4359_3965.jpg|https://cdn.frazerphotos.com/22489/22489_4359_3966.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD; Dual Air Bags Front and Sides; Active Belts; All Wheel ABS","ZERO","       0.00","https://youtu.be/hVdMhWeTrMA","0","       0.00","    2500.00","     0","       0.00","       0.00","","Gasoline","","        "

"1FTPW14V66KC58545","FORD","F150","SUPERCREW","Automatic","4WD","Truck","2006","4361","TAN","GREEN","5.4L","8","ZERO","ZERO","    2000.00","166290","12/09/2025","Video Test Drive URL: https://youtu.be/iVsC5pcitB0    Just the Basics:  *Rough looking truck on the outside, but it's detailed on the inside  *Under the hood looks clean and well maintained with potentially new plugs and coils  *Rusty area on the frame rail that will need attention  BUT....  *The truck drives well  *4x4, Heat and AC work  *It has good power and acceleration  *Brakes and suspension are smooth  SO....  If you can avoid judging a book by it's cover and you don't need to impress your neighbors...this is your next truck!","Used","No","https://cdn.frazerphotos.com/22489/22489_000004361_lcqewf2.jpg|https://cdn.frazerphotos.com/22489/22489_000004361_gqqe18p.jpg|https://cdn.frazerphotos.com/22489/22489_000004361_dbo89dv.jpg|https://cdn.frazerphotos.com/22489/22489_000004361_b3wnflt.jpg|https://cdn.frazerphotos.com/22489/22489_000004361_ommcyqo.jpg|https://cdn.frazerphotos.com/22489/22489_000004361_wn748mv.jpg|https://cdn.frazerphotos.com/22489/22489_000004361_lcemcm0.jpg|https://cdn.frazerphotos.com/22489/22489_000004361_1ocpiop.jpg|https://cdn.frazerphotos.com/22489/22489_000004361_9kmlbfj.jpg|https://cdn.frazerphotos.com/22489/22489_000004361_wcqsnh6.jpg|https://cdn.frazerphotos.com/22489/22489_000004361_3zredw3.jpg|https://cdn.frazerphotos.com/22489/22489_000004361_xgtuyj0.jpg|https://cdn.frazerphotos.com/22489/22489_4361_3973.jpg|https://cdn.frazerphotos.com/22489/22489_4361_3974.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD; AM/FM Cassette/CD; AM/FM CD/MP3; Immobilizer; Keyless Entry; Available; Dual Front Air Bag; Active Belts; Crew Cab; Regular Bed; All Wheel ABS; 1/2 Ton","ZERO","       0.00","https://youtu.be/iVsC5pcitB0","0","       0.00","    2000.00","     0","       0.00","       0.00","","Gasoline","","        "

"2CNDL63FX66097571","CHEVROLET","EQUINOX","LT","Automatic","FWD","SUV","2006","4362","GRAY","BLACK","3.4L","6","ZERO","ZERO","    1700.00","243814","12/09/2025","Virtual Test Drive URL: https://youtu.be/zWiurDfBAx0    Just the Basics:  *243k miles  *Looks like it has some newer parts on the engine--ignition wires, coolant hose, struts, ac lines (not the heater core as I thought in the video)  *Motor sounds good and it drives well.   *The body is a little rough and it needs a good cleaning.   *Tires have about 25% tread left  *CEL","Used","No","https://cdn.frazerphotos.com/22489/22489_000004362_kcvllau.jpg|https://cdn.frazerphotos.com/22489/22489_000004362_v76gahn.jpg|https://cdn.frazerphotos.com/22489/22489_000004362_3m06304.jpg|https://cdn.frazerphotos.com/22489/22489_000004362_otlweul.jpg|https://cdn.frazerphotos.com/22489/22489_000004362_tpb215j.jpg|https://cdn.frazerphotos.com/22489/22489_000004362_21d2c9o.jpg|https://cdn.frazerphotos.com/22489/22489_000004362_az01eeg.jpg|https://cdn.frazerphotos.com/22489/22489_000004362_k512ygp.jpg|https://cdn.frazerphotos.com/22489/22489_000004362_inus75y.jpg|https://cdn.frazerphotos.com/22489/22489_000004362_ymf6zo0.jpg|https://cdn.frazerphotos.com/22489/22489_000004362_1v0f2qm.jpg|https://cdn.frazerphotos.com/22489/22489_000004362_617qeq1.jpg|https://cdn.frazerphotos.com/22489/22489_000004362_igqhtdr.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD; AM/FM CD/MP3; Satellite; Keyless Entry; Alarm; Daytime Running Lights; Dual Front Air Bag; Active Belts; All Wheel ABS","ZERO","       0.00","https://youtu.be/zWiurDfBAx0","0","       0.00","    1700.00","     0","       0.00","       0.00","","Gasoline","","        "

"1C4NJPCB0CD515540","JEEP","PATRIOT","LIMITED","Continuously Variable","FWD","SUV","2012","4371","BLACK","WHITE","2.4L","4","ZERO","ZERO","    2000.00","144163","12/10/2025","Video Test Drive URL: https://youtu.be/rnDSvKDwkts    Just the Basics:  *Body has some ''character'' to it inside and out.  *Tires are about 35% to 40%  *Limited-Heat, AC, Heated Seats, Leather  *Motor sounds good and suspension and brakes feel good.   *CEL-Communication error between TCM and PCM. Personally, I think it can be fixed with an $85 TCM from Ebay, but a little more research needs to be done.   *Still driveable as a grocery getter","Used","No","https://cdn.frazerphotos.com/22489/22489_000004371_xse41mn.jpg|https://cdn.frazerphotos.com/22489/22489_000004371_zbhn2ub.jpg|https://cdn.frazerphotos.com/22489/22489_000004371_9n0ef97.jpg|https://cdn.frazerphotos.com/22489/22489_000004371_n9p8m5n.jpg|https://cdn.frazerphotos.com/22489/22489_000004371_47p3dq3.jpg|https://cdn.frazerphotos.com/22489/22489_000004371_jephar5.jpg|https://cdn.frazerphotos.com/22489/22489_000004371_f9e5y3f.jpg|https://cdn.frazerphotos.com/22489/22489_000004371_b1nthtz.jpg|https://cdn.frazerphotos.com/22489/22489_000004371_1do8lhr.jpg|https://cdn.frazerphotos.com/22489/22489_000004371_1zo8hzd.jpg|https://cdn.frazerphotos.com/22489/22489_000004371_nrtk30c.jpg|https://cdn.frazerphotos.com/22489/22489_000004371_aji2ab2.jpg|https://cdn.frazerphotos.com/22489/22489_4371_3991.jpg|https://cdn.frazerphotos.com/22489/22489_4371_3992.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD/MP3; Satellite; Immobilizer; Keyless Entry; Available; Dual Airbags Front Head and Side; Active Seatbelts; Passenger Airbag Sensor; Dual Rear Side Airbag; All Wheel ABS","ZERO","       0.00","https://youtu.be/rnDSvKDwkts","0","       0.00","    2000.00","     0","       0.00","       0.00","","Gasoline","","        "

"2GNALPEK5C1137109","CHEVROLET","EQUINOX","LT","Automatic","FWD","SUV","2012","4364","BLACK","GOLD","2.4L","4","ZERO","ZERO","    3500.00","109295","12/18/2025","Video Test Drive URL: https://youtu.be/iM4yCL3Mh0E    Just the Basics:  *Good-looking body  *109k miles  *Motor sounds good and drives smooth  *Suspension and brakes seem solid  *Tires with 50% to 75% tread  *Rusty rockers and louder exhaust  *CEL","Used","No","https://cdn.frazerphotos.com/22489/22489_000004364_k1b8o15.jpg|https://cdn.frazerphotos.com/22489/22489_000004364_f4k58qg.jpg|https://cdn.frazerphotos.com/22489/22489_000004364_vlks14w.jpg|https://cdn.frazerphotos.com/22489/22489_000004364_q523f18.jpg|https://cdn.frazerphotos.com/22489/22489_000004364_uunygzs.jpg|https://cdn.frazerphotos.com/22489/22489_000004364_quydb8n.jpg|https://cdn.frazerphotos.com/22489/22489_000004364_ls1fl9v.jpg|https://cdn.frazerphotos.com/22489/22489_000004364_tn8fsy5.jpg|https://cdn.frazerphotos.com/22489/22489_000004364_91dhjnz.jpg|https://cdn.frazerphotos.com/22489/22489_000004364_v71hmk9.jpg|https://cdn.frazerphotos.com/22489/22489_000004364_gvmmdq3.jpg|https://cdn.frazerphotos.com/22489/22489_000004364_i0re5k2.jpg|https://cdn.frazerphotos.com/22489/22489_000004364_fyhvapv.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD/MP3; Satellite; Immobilizer; Keyless Entry; Alarm; Daytime Running Lights; Dual Airbags Front Head and Side; Active Seatbelts; Passenger Airbag Sensor; All Wheel ABS","ZERO","       0.00","https://youtu.be/iM4yCL3Mh0E","0","       0.00","    3500.00","     0","       0.00","       0.00","","Gasoline","","        "

"1FTFW1ET9CFB82266","FORD","F150","SUPERCREW","Automatic","4WD","Truck","2012","4367","GRAY","GREEN","3.5L","6","ZERO","ZERO","    4700.00","194825","12/23/2025","Video Test Drive URL: https://youtu.be/qaZExe_INtQ        Just the Basics:        *3.5 EcoBoost, 4x4, Winch        *Tires about 75% tread        *Heat/AC        *Runs and drives well.     *Suspension/Brakes solid.        *CEL? ''Key in Switch''?        *Minor cosmetic imperfections-''20 ft truck''","Used","No","https://cdn.frazerphotos.com/22489/22489_000004367_8o3lkwz.jpg|https://cdn.frazerphotos.com/22489/22489_000004367_tbg4s5k.jpg|https://cdn.frazerphotos.com/22489/22489_000004367_7ns77oi.jpg|https://cdn.frazerphotos.com/22489/22489_000004367_sybvuqd.jpg|https://cdn.frazerphotos.com/22489/22489_000004367_d3fq8g3.jpg|https://cdn.frazerphotos.com/22489/22489_000004367_x4kjldj.jpg|https://cdn.frazerphotos.com/22489/22489_000004367_wxcrynf.jpg|https://cdn.frazerphotos.com/22489/22489_000004367_96hlebg.jpg|https://cdn.frazerphotos.com/22489/22489_000004367_1kknyse.jpg|https://cdn.frazerphotos.com/22489/22489_000004367_qr1qzu7.jpg|https://cdn.frazerphotos.com/22489/22489_000004367_saccqnj.jpg|https://cdn.frazerphotos.com/22489/22489_000004367_7c1wxfn.jpg|https://cdn.frazerphotos.com/22489/22489_000004367_4bzegih.jpg|https://cdn.frazerphotos.com/22489/22489_000004367_jxuu271.jpg|https://cdn.frazerphotos.com/22489/22489_4367_3979.jpg|https://cdn.frazerphotos.com/22489/22489_4367_3980.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM; AM/FM CD/MP3; Satellite; Sentry Key; Keyless Entry; Alarm; Available; Dual Front Airbags; Side Airbags; Head Airbags; Rear Head Airbags; Active Seatbelts; Crew Cab; Regular Bed; All Wheel ABS; 1/2 Ton","ZERO","       0.00","https://youtu.be/qaZExe_INtQ","0","       0.00","    4700.00","     0","       0.00","       0.00","","Gasoline","","        "

"1J4BA6D18BL543992","JEEP","WRANGLER","RUBICON","4-Speed Manual","4WD","SUV","2011","4368","BLACK","BLACK","3.8L","6","ZERO","ZERO","    4800.00","144548","12/23/2025","Video Test Drive URL: https://youtu.be/GnntIFw-Fgc        Just the Basics:        * The body looks pretty decent with some upgraded fender flares, a deer slayer, and some spotlights.        * Drives really well despite the typical Jeep ''rough ride''        * 144k miles        * The tires don't have much tread left on them, but the spare is in good condition.        * The interior could use some cleaning and the windshield is cracked. Exhaust is a little louder.         * A couple lights on the dash, Radio inop-replacement suggested :)","Used","No","https://cdn.frazerphotos.com/22489/22489_000004368_g4xttp9.jpg|https://cdn.frazerphotos.com/22489/22489_000004368_z28j3wt.jpg|https://cdn.frazerphotos.com/22489/22489_000004368_2puj21g.jpg|https://cdn.frazerphotos.com/22489/22489_000004368_v3fkc44.jpg|https://cdn.frazerphotos.com/22489/22489_000004368_1d7vxex.jpg|https://cdn.frazerphotos.com/22489/22489_000004368_trhnz52.jpg|https://cdn.frazerphotos.com/22489/22489_000004368_2z98bru.jpg|https://cdn.frazerphotos.com/22489/22489_000004368_cxwsy8t.jpg|https://cdn.frazerphotos.com/22489/22489_000004368_u0us5id.jpg|https://cdn.frazerphotos.com/22489/22489_000004368_gwulood.jpg|https://cdn.frazerphotos.com/22489/22489_000004368_tfgb17p.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD/MP3; Satellite; AM/FM CD/DVD; Sentry Key; Keyless Entry; Alarm; Dual Front Airbags; Passenger Sensor; Active Belts; All Wheel ABS; Retractable Roof Panel","ZERO","       0.00","https://youtu.be/GnntIFw-Fgc","0","       0.00","    4800.00","     0","       0.00","       0.00","","Gasoline","","        "

"1FTEW1CM7DFB99933","FORD","F150","SUPERCREW","Automatic","RWD","Truck","2013","4372","GRAY","SILVER","3.7L","6","ZERO","ZERO","    3200.00","236023"," 1/13/2026","If there is no description here, call/text Miriam 309-267-7200 or Matt 309-337-1049. We are likely working on getting it here as quickly as possible.","Used","No","https://cdn.frazerphotos.com/22489/22489_000004372_tnzh10h.jpg|https://cdn.frazerphotos.com/22489/22489_000004372_4k4ooll.jpg|https://cdn.frazerphotos.com/22489/22489_000004372_152a98l.jpg|https://cdn.frazerphotos.com/22489/22489_000004372_9xwp8iv.jpg|https://cdn.frazerphotos.com/22489/22489_000004372_d5s331i.jpg|https://cdn.frazerphotos.com/22489/22489_000004372_9vpyz8j.jpg|https://cdn.frazerphotos.com/22489/22489_000004372_ueuev6y.jpg|https://cdn.frazerphotos.com/22489/22489_000004372_cqthkl7.jpg|https://cdn.frazerphotos.com/22489/22489_000004372_qccfore.jpg|https://cdn.frazerphotos.com/22489/22489_000004372_a5nfhwx.jpg|https://cdn.frazerphotos.com/22489/22489_000004372_4qsy578.jpg|https://cdn.frazerphotos.com/22489/22489_000004372_1giyuko.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM; AM/FM CD/MP3; Satellite; Sentry Key; Keyless Entry; Alarm; Available; Dual Front Airbags; Side Airbags; Head Airbags; Rear Head Airbags; Active Seatbelts; Crew Cab; Regular Bed; All Wheel ABS; 1/2 Ton","ZERO","       0.00","https://youtu.be/HkoHUXbwSCw","0","       0.00","    3200.00","     0","       0.00","       0.00","","Gasoline","","        "

"2D8GZ47VX7H681692","DODGE","MAGNUM","SXT","Automatic","AWD","SUV","2007","4374","GRAY","SILVER","3.5L","6","ZERO","ZERO","    1500.00","274524"," 1/13/2026","If there is no description here, call/text Miriam 309-267-7200 or Matt 309-337-1049. We are likely working on getting it here as quickly as possible.","Used","No","https://cdn.frazerphotos.com/22489/22489_000004374_cgrtaqw.jpg|https://cdn.frazerphotos.com/22489/22489_000004374_j29prv1.jpg|https://cdn.frazerphotos.com/22489/22489_000004374_pahpkw0.jpg|https://cdn.frazerphotos.com/22489/22489_000004374_co7v20m.jpg|https://cdn.frazerphotos.com/22489/22489_000004374_yeogzpq.jpg|https://cdn.frazerphotos.com/22489/22489_000004374_cv394ed.jpg|https://cdn.frazerphotos.com/22489/22489_000004374_7qnbq9t.jpg|https://cdn.frazerphotos.com/22489/22489_000004374_yak1f2z.jpg|https://cdn.frazerphotos.com/22489/22489_000004374_nofi85h.jpg|https://cdn.frazerphotos.com/22489/22489_000004374_s7zrf7u.jpg|https://cdn.frazerphotos.com/22489/22489_000004374_drjrecw.jpg|https://cdn.frazerphotos.com/22489/22489_000004374_1q8q6jy.jpg|https://cdn.frazerphotos.com/22489/22489_000004374_ihcci1f.jpg|https://cdn.frazerphotos.com/22489/22489_4374_3996.jpg|https://cdn.frazerphotos.com/22489/22489_4374_3997.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD; AM/FM CD/MP3; Satellite; Sentry Key; Keyless Entry; Available; Dual Airbags Front Head and Side; Active Seatbelts; Passenger Airbag Sensor; Dual Rear Side Airbag; All Wheel ABS","ZERO","       0.00","https://youtu.be/bYNb1VbqGs4","0","       0.00","    1500.00","     0","       0.00","       0.00","","Gasoline","","        "

"1G1JE6SB0E4223025","CHEVROLET","SONIC","LTZ","Automatic","FWD","Hatchback","2014","4373","GRAY","RED","1.4L","4","ZERO","ZERO","    3500.00","182179"," 1/13/2026","If there is no description here, call/text Miriam 309-267-7200 or Matt 309-337-1049. We are likely working on getting it here as quickly as possible.","Used","No","https://cdn.frazerphotos.com/22489/22489_000004373_fqtocrv.jpg|https://cdn.frazerphotos.com/22489/22489_000004373_l3mztqa.jpg|https://cdn.frazerphotos.com/22489/22489_000004373_xj821ff.jpg|https://cdn.frazerphotos.com/22489/22489_000004373_lo71x89.jpg|https://cdn.frazerphotos.com/22489/22489_000004373_23l9p6h.jpg|https://cdn.frazerphotos.com/22489/22489_000004373_l5d1i4x.jpg|https://cdn.frazerphotos.com/22489/22489_000004373_ejlhhip.jpg|https://cdn.frazerphotos.com/22489/22489_000004373_is8tarh.jpg|https://cdn.frazerphotos.com/22489/22489_000004373_979s5if.jpg|https://cdn.frazerphotos.com/22489/22489_000004373_ub54g9u.jpg|https://cdn.frazerphotos.com/22489/22489_000004373_zu6wds5.jpg|https://cdn.frazerphotos.com/22489/22489_000004373_6vasr7v.jpg|https://cdn.frazerphotos.com/22489/22489_4373_3995.jpg|https://cdn.frazerphotos.com/22489/22489_000004373_ez9v2kv.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD/MP3; Satellite; Keyless Entry; Alarm; Daytime Running Lights; Dual Airbags Front Head and Side; Active Seatbelts; Passenger Airbag Sensor; Dual Rear Side Airbag; All Wheel ABS","ZERO","       0.00","https://youtu.be/dowNT3Dmwto","0","       0.00","    3500.00","     0","       0.00","       0.00","","Gasoline","","        "

"1GKDT13S672158275","GMC","ENVOY","SLE","Automatic","4WD","SUV","2007","4375","TAN","MAROON","4.2L","6","ZERO","ZERO","    3000.00","217887"," 1/20/2026","If there is no description here, call/text Miriam 309-267-7200 or Matt 309-337-1049. We are likely working on getting it here as quickly as possible.","Used","No","https://cdn.frazerphotos.com/22489/22489_000004375_mngubwz.jpg|https://cdn.frazerphotos.com/22489/22489_000004375_y0dvg2x.jpg|https://cdn.frazerphotos.com/22489/22489_000004375_qx5fq8u.jpg|https://cdn.frazerphotos.com/22489/22489_000004375_1uk6ml7.jpg|https://cdn.frazerphotos.com/22489/22489_000004375_4rczqer.jpg|https://cdn.frazerphotos.com/22489/22489_000004375_owdg8o7.jpg|https://cdn.frazerphotos.com/22489/22489_000004375_k31losd.jpg|https://cdn.frazerphotos.com/22489/22489_000004375_hbus8ze.jpg|https://cdn.frazerphotos.com/22489/22489_000004375_nbxm8t2.jpg|https://cdn.frazerphotos.com/22489/22489_000004375_0mjd6l9.jpg|https://cdn.frazerphotos.com/22489/22489_000004375_ebhe412.jpg|https://cdn.frazerphotos.com/22489/22489_000004375_vaju7hm.jpg|https://cdn.frazerphotos.com/22489/22489_000004375_gofyt2w.jpg|https://cdn.frazerphotos.com/22489/22489_4375_4001.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD; AM/FM CD/MP3; Satellite; Immobilizer; Keyless Entry; Alarm; Daytime Running Lights; Dual Front Airbags; Passenger Sensor; Active Belts; All Wheel ABS","ZERO","       0.00","","0","       0.00","    3000.00","     0","       0.00","       0.00","","Gasoline","","        "

"1GKFK66U91J244666","GMC","YUKON","DENALI XL K1500","Automatic","4WD","SUV","2001","4379","TAN","TAN","6.0L","8","ZERO","ZERO","    1500.00","242792"," 2/03/2026","If there is no description here, call/text Miriam 309-267-7200 or Matt 309-337-1049. We are likely working on getting it here as quickly as possible.","Used","No","https://cdn.frazerphotos.com/22489/22489_000004379_8rk1ala.jpg|https://cdn.frazerphotos.com/22489/22489_000004379_r7ljy76.jpg|https://cdn.frazerphotos.com/22489/22489_000004379_354pxht.jpg|https://cdn.frazerphotos.com/22489/22489_000004379_z8gpcfg.jpg|https://cdn.frazerphotos.com/22489/22489_000004379_imaavm7.jpg|https://cdn.frazerphotos.com/22489/22489_000004379_x73spvb.jpg|https://cdn.frazerphotos.com/22489/22489_000004379_8gkmuqm.jpg|https://cdn.frazerphotos.com/22489/22489_000004379_g6x0y2w.jpg|https://cdn.frazerphotos.com/22489/22489_000004379_4mbtl73.jpg|https://cdn.frazerphotos.com/22489/22489_000004379_1349of8.jpg|https://cdn.frazerphotos.com/22489/22489_000004379_ap12bp0.jpg|https://cdn.frazerphotos.com/22489/22489_000004379_yr88rqv.jpg|https://cdn.frazerphotos.com/22489/22489_000004379_wsnzfbw.jpg|","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD; Dual Air Bags Front and Sides; Active Belts; All Wheel ABS","ZERO","       0.00","https://youtu.be/wZtcn3BuNfU","0","       0.00","    1500.00","     0","       0.00","       0.00","","Gasoline","","        "

"1G1RD6E48CU101450","CHEVROLET","VOLT","Premium","Automatic","FWD","Hatchback","2012","4388","","SILVER","1.4L","4","ZERO","ZERO","       0.00","1000"," 2/11/2026","If there is no description here, call/text Miriam 309-267-7200 or Matt 309-337-1049. We are likely working on getting it here as quickly as possible.","Used","No","","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD/MP3; Satellite; AM/FM CD/DVD; Immobilizer; Keyless Entry; Alarm; Daytime Running Lights; Dual Airbags Front Head and Side; Active Seatbelts; Passenger Airbag Sensor; All Wheel ABS","ZERO","       0.00","","0","       0.00","       0.00","     0","       0.00","       0.00","","Hybrid","","        "

"1C3CC4FB7AN140107","CHRYSLER","SEBRING","TOURING","Automatic","FWD","Sedan","2010","4389","GRAY","WHITE","2.4L","4","ZERO","ZERO","       0.00","110101"," 2/11/2026","If there is no description here, call/text Miriam 309-267-7200 or Matt 309-337-1049. We are likely working on getting it here as quickly as possible.","Used","No","","Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; Satellite; AM/FM CD/MP3; AM/FM CD/DVD; Sentry Key; Keyless Entry; Available; Dual Front Airbags; Side Airbags; Head Airbags; Rear Head Airbags; Active Seatbelts; All Wheel ABS","ZERO","       0.00","","0","       0.00","       0.00","     0","       0.00","       0.00","","Gasoline","","        "

